openalex_id,display_name,abstract,doi,type,publication_year,publication_date,cited_by_count,source_display_name,openalex_url,landing_page_url,pdf_url,best_oa_pdf_url,oa_url,is_oa,content_pdf_url
https://openalex.org/W3217247671,Point-BERT: Pre-training 3D Point Cloud Transformers with Masked Point Modeling,"We present Point-BERT, a new paradigm for learning Transformers to generalize the concept of BERT to 3D point cloud. Inspired by BERT, we devise a Masked Point Modeling (MPM) task to pre-train point cloud Transformers. Specifically, we first divide a point cloud into several local point patches, and a point cloud Tokenizer with a discrete Variational AutoEncoder (dVAE) is designed to generate discrete point tokens containing meaningful local information. Then, we randomly mask out some patches of input point clouds and feed them into the backbone Transformers. The pre-training objective is to recover the original point tokens at the masked locations under the supervision of point tokens obtained by the Tokenizer. Extensive experiments demonstrate that the proposed BERT-style pre-training strategy significantly improves the performance of standard point cloud Transformers. Equipped with our pre-training strategy, we show that a pure Transformer architecture attains 93.8% accuracy on ModelNet40 and 83.1% accuracy on the hardest setting of ScanObjectNN, surpassing carefully designed point cloud models with much fewer hand-made designs. We also demonstrate that the representations learned by Point-BERT transfer well to new tasks and domains, where our models largely advance the state-of-the-art of few-shot point cloud classification task. The code and pre-trained models are available at https://github.com/lulutang0608/Point-BERT",https://doi.org/10.48550/arxiv.2111.14819,preprint,2021,2021-11-29,49,arXiv (Cornell University),https://openalex.org/W3217247671,http://arxiv.org/abs/2111.14819,https://arxiv.org/pdf/2111.14819,https://arxiv.org/pdf/2111.14819,https://arxiv.org/pdf/2111.14819,True,https://content.openalex.org/works/W3217247671.pdf
https://openalex.org/W3215434919,PeCo: Perceptual Codebook for BERT Pre-training of Vision Transformers,"This paper explores a better prediction target for BERT pre-training of vision transformers. We observe that current prediction targets disagree with human perception judgment.This contradiction motivates us to learn a perceptual prediction target. We argue that perceptually similar images should stay close to each other in the prediction target space. We surprisingly find one simple yet effective idea: enforcing perceptual similarity during the dVAE training. Moreover, we adopt a self-supervised transformer model for deep feature extraction and show that it works well for calculating perceptual similarity.We demonstrate that such learned visual tokens indeed exhibit better semantic meanings, and help pre-training achieve superior transfer performance in various downstream tasks. For example, we achieve $\textbf{84.5\%}$ Top-1 accuracy on ImageNet-1K with ViT-B backbone, outperforming the competitive method BEiT by $\textbf{+1.3\%}$ under the same pre-training epochs. Our approach also gets significant improvement on object detection and segmentation on COCO and semantic segmentation on ADE20K. Equipped with a larger backbone ViT-H, we achieve the state-of-the-art ImageNet accuracy (\textbf{88.3\%}) among methods using only ImageNet-1K data.",https://doi.org/10.48550/arxiv.2111.12710,preprint,2021,2021-11-24,32,arXiv (Cornell University),https://openalex.org/W3215434919,http://arxiv.org/abs/2111.12710,https://arxiv.org/pdf/2111.12710,https://arxiv.org/pdf/2111.12710,https://arxiv.org/pdf/2111.12710,True,
https://openalex.org/W4360942779,xTrimoGene: An Efficient and Scalable Representation Learner for Single-Cell RNA-Seq Data,"A bstract The advances in high-throughput sequencing technology have led to significant progress in measuring gene expressions in single-cell level. The amount of publicly available single-cell RNA-seq (scRNA-seq) data is already surpassing 50M records for human with each record measuring 20,000 genes. This highlights the need for unsupervised representation learning to fully ingest these data, yet classical transformer architectures are prohibitive to train on such data in terms of both computation and memory. To address this challenge, we propose a novel asymmetric encoder-decoder transformer for scRNA-seq data, called xTrimoGene, which leverages the sparse characteristic of the data to scale up the pre-training. This scalable design of xTrimoGene reduces FLOPs by one to two orders of magnitude compared to classical transformers while maintaining high accuracy, enabling us to train the largest transformer models over the largest scRNA-seq dataset today. Our experiments also show that the performance of xTrimoGene improves as we increase the model sizes, and it also leads to SOTA performance over various downstream tasks, such as cell classification, perturb-seq effect prediction, and drug combination prediction.",https://doi.org/10.1101/2023.03.24.534055,preprint,2023,2023-03-25,28,bioRxiv (Cold Spring Harbor Laboratory),https://openalex.org/W4360942779,https://doi.org/10.1101/2023.03.24.534055,https://www.biorxiv.org/content/biorxiv/early/2023/03/25/2023.03.24.534055.full.pdf,https://www.biorxiv.org/content/biorxiv/early/2023/03/25/2023.03.24.534055.full.pdf,https://www.biorxiv.org/content/biorxiv/early/2023/03/25/2023.03.24.534055.full.pdf,True,https://content.openalex.org/works/W4360942779.pdf
https://openalex.org/W4386948794,Neural Data Transformer 2: Multi-context Pretraining for Neural Spiking Activity,"The neural population spiking activity recorded by intracortical brain-computer interfaces (iBCIs) contain rich structure. Current models of such spiking activity are largely prepared for individual experimental contexts, restricting data volume to that collectable within a single session and limiting the effectiveness of deep neural networks (DNNs). The purported challenge in aggregating neural spiking data is the pervasiveness of context-dependent shifts in the neural data distributions. However, large scale unsupervised pretraining by nature spans heterogeneous data, and has proven to be a fundamental recipe for successful representation learning across deep learning. We thus develop Neural Data Transformer 2 (NDT2), a spatiotemporal Transformer for neural spiking activity, and demonstrate that pretraining can leverage motor BCI datasets that span sessions, subjects, and experimental tasks. NDT2 enables rapid adaptation to novel contexts in downstream decoding tasks and opens the path to deployment of pretrained DNNs for iBCI control. Code: https://github.com/joel99/context_general_bci.",https://doi.org/10.1101/2023.09.18.558113,preprint,2023,2023-09-22,24,bioRxiv (Cold Spring Harbor Laboratory),https://openalex.org/W4386948794,https://doi.org/10.1101/2023.09.18.558113,https://www.biorxiv.org/content/biorxiv/early/2023/09/22/2023.09.18.558113.full.pdf,https://www.biorxiv.org/content/biorxiv/early/2023/09/22/2023.09.18.558113.full.pdf,https://www.biorxiv.org/content/biorxiv/early/2023/09/22/2023.09.18.558113.full.pdf,True,https://content.openalex.org/works/W4386948794.pdf
https://openalex.org/W4404659634,Generative AI for Power Grid Operations,"Generative artificial intelligence (AI) has captured into the mainstream, demonstrating capabilities that once belonged solely to the realm of human cognition. From defeating world champions in complex games to generating human-quality text and images, Generative AI has proven its potential to revolutionize countless industries. The electric power grid is no exception. Generative AI's ability to process vast amounts of data rapidly, assist decision support and identify patterns could significantly enhance power grid operations. For example, Generative AI could improve state estimation where measurements are not available or integrate renewable energy sources more efficiently with probabilistic forecasting. The key contributions of this whitepaper are outlined below: (1) Comprehensive overview of Generative AI's applications in power grid operations: It highlights the opportunities in areas such as forecasting, state estimation, and demonstrating the potential for enhancing efficiency, reliability, and resilience. (2) Expanding Generative AI's impact through synergies with emerging technologies: The paper introduce NREL developed eGridGPT and explores how AI orchestration, multi-agent systems, and Digital Twins can collaborate to optimize grid operations, addressing the complexities of a decarbonized and electrified future. (3) In-depth analysis of challenges in implementing Generative AI: This includes considerations like data availability and quality, model validation, certification, and ethical concerns, ensuring responsible AI deployment. (4) Emphasizing human-AI collaboration: The whitepaper underscores the importance of trustworthy, transparency, and explainability in AI systems to promote seamless interaction between human operators and AI, ultimately improving decision-making. (5) Exploring future research and development: It identifies critical areas for further advancement to fully realize Generative AI's potential in power grid operations. This whitepaper serves as a valuable resource for researchers, practitioners, and policymakers looking to harness Generative AI for a more reliable, stable, and cost-effective power grid.",https://doi.org/10.2172/2477920,report,2024,2024-11-13,12,,https://openalex.org/W4404659634,https://doi.org/10.2172/2477920,https://www.osti.gov/servlets/purl/2477920,https://www.osti.gov/servlets/purl/2477920,https://www.osti.gov/servlets/purl/2477920,True,https://content.openalex.org/works/W4404659634.pdf
https://openalex.org/W4309693330,scFormer: A Universal Representation Learning Approach for Single-Cell Data Using Transformers,"A bstract Single-cell sequencing has emerged as a promising technique to decode cellular heterogeneity and analyze gene functions. With the high throughput of modern techniques and resulting large-scale sequencing data, deep learning has been used extensively to learn representations of individual cells for downstream tasks. However, most existing methods rely on fully connected networks and are unable to model complex relationships between both cell and gene representations. We hereby propose scFormer, a novel transformer-based deep learning framework to jointly optimize cell and gene embeddings for single-cell biology in an unsupervised manner. By drawing parallels between natural language processing and genomics, scFormer applies self-attention to learn salient gene and cell embeddings through masked gene modelling. scFormer provides a unified framework to readily address a variety of downstream tasks such as data integration, analysis of gene function, and perturbation response prediction. Extensive experiments using scFormer show state-of-the-art performance on seven datasets across the relevant tasks. The scFormer model implementation is available at https://github.com/bowang-lab/scFormer .",https://doi.org/10.1101/2022.11.20.517285,preprint,2022,2022-11-22,11,bioRxiv (Cold Spring Harbor Laboratory),https://openalex.org/W4309693330,https://doi.org/10.1101/2022.11.20.517285,https://www.biorxiv.org/content/biorxiv/early/2022/11/22/2022.11.20.517285.full.pdf,https://www.biorxiv.org/content/biorxiv/early/2022/11/22/2022.11.20.517285.full.pdf,https://www.biorxiv.org/content/biorxiv/early/2022/11/22/2022.11.20.517285.full.pdf,True,https://content.openalex.org/works/W4309693330.pdf
https://openalex.org/W4399451213,Small and Dim Target Detection in IR Imagery: A Review,,https://doi.org/10.2139/ssrn.4854547,review,2024,2024-01-01,11,SSRN Electronic Journal,https://openalex.org/W4399451213,https://doi.org/10.2139/ssrn.4854547,,,https://doi.org/10.2139/ssrn.4854547,True,
https://openalex.org/W4404946452,A foundation model for generalized brain MRI analysis,"Artificial intelligence (AI) applied to brain magnetic resonance imaging (MRI) has the potential to improve disease diagnosis and management but requires algorithms with generalizable knowledge that can perform well in a variety of clinical scenarios. The field has been constrained, thus far, by limited training data and task-specific models that do not generalize well across patient populations and medical tasks. Foundation models, by leveraging self-supervised learning, pretraining, and targeted adaptation, present a promising paradigm to overcome these limitations. Here, we present Brain Imaging Adaptive Core (BrainIAC), a novel foundation model designed to learn generalized representations from unlabeled brain MRI data and serve as a core basis for diverse downstream application adaptation. Trained and validated on 48,519 brain MRIs across a broad spectrum of tasks, we demonstrate that BrainIAC outperforms localized supervised training and other pretrained models, particularly in low-data settings and high-difficulty tasks, allowing for application in scenarios otherwise infeasible. BrainIAC can be integrated into imaging pipelines and multimodal frameworks and may lead to improved biomarker discovery and AI clinical translation.",https://doi.org/10.1101/2024.12.02.24317992,preprint,2024,2024-12-03,10,medRxiv,https://openalex.org/W4404946452,https://doi.org/10.1101/2024.12.02.24317992,https://www.medrxiv.org/content/medrxiv/early/2024/12/03/2024.12.02.24317992.full.pdf,https://www.medrxiv.org/content/medrxiv/early/2024/12/03/2024.12.02.24317992.full.pdf,https://www.medrxiv.org/content/medrxiv/early/2024/12/03/2024.12.02.24317992.full.pdf,True,https://content.openalex.org/works/W4404946452.pdf
https://openalex.org/W3217782378,RegionCL: Can Simple Region Swapping Contribute to Contrastive Learning?,"Self-supervised methods (SSL) have achieved significant success via maximizing the mutual information between two augmented views, where cropping is a popular augmentation technique. Cropped regions are widely used to construct positive pairs, while the left regions after cropping have rarely been explored in existing methods, although they together constitute the same image instance and both contribute to the description of the category. In this paper, we make the first attempt to demonstrate the importance of both regions in cropping from a complete perspective and propose a simple yet effective pretext task called Region Contrastive Learning (RegionCL). Specifically, given two different images, we randomly crop a region (called the paste view) from each image with the same size and swap them to compose two new images together with the left regions (called the canvas view), respectively. Then, contrastive pairs can be efficiently constructed according to the following simple criteria, i.e., each view is (1) positive with views augmented from the same original image and (2) negative with views augmented from other images. With minor modifications to popular SSL methods, RegionCL exploits those abundant pairs and helps the model distinguish the regions features from both canvas and paste views, therefore learning better visual representations. Experiments on ImageNet, MS COCO, and Cityscapes demonstrate that RegionCL improves MoCo v2, DenseCL, and SimSiam by large margins and achieves state-of-the-art performance on classification, detection, and segmentation tasks. The code will be available at https://github.com/Annbless/RegionCL.git.",https://doi.org/10.48550/arxiv.2111.12309,preprint,2021,2021-11-24,9,arXiv (Cornell University),https://openalex.org/W3217782378,http://arxiv.org/abs/2111.12309,https://arxiv.org/pdf/2111.12309,https://arxiv.org/pdf/2111.12309,https://arxiv.org/pdf/2111.12309,True,
https://openalex.org/W4362661502,CT Multi-Task Learning with a Large Image-Text (LIT) Model,"Abstract Large language models (LLM) not only empower multiple language tasks but also serve as a general interface across different spaces. Up to now, it has not been demonstrated yet how to effectively translate the successes of LLMs in the computer vision field to the medical imaging field which involves high-dimensional and multi-modal medical images. In this paper, we report a feasibility study of building a multi-task CT large image-text (LIT) model for lung cancer diagnosis by combining an LLM and a large image model (LIM). Specifically, the LLM and LIM are used as encoders to perceive multi-modal information under task-specific text prompts, which synergizes multi-source information and task-specific and patient-specific priors for optimized diagnostic performance. The key components of our LIT model and associated techniques are evaluated with an emphasis on 3D lung CT analysis. Our initial results show that the LIT model performs multiple medical tasks well, including lung segmentation, lung nodule detection, and lung cancer classification. Active efforts are in progress to develop large image-language models for superior medical imaging in diverse applications and optimal patient outcomes.",https://doi.org/10.1101/2023.04.06.535859,preprint,2023,2023-04-06,8,bioRxiv (Cold Spring Harbor Laboratory),https://openalex.org/W4362661502,https://doi.org/10.1101/2023.04.06.535859,https://www.biorxiv.org/content/biorxiv/early/2023/04/06/2023.04.06.535859.full.pdf,https://www.biorxiv.org/content/biorxiv/early/2023/04/06/2023.04.06.535859.full.pdf,https://www.biorxiv.org/content/biorxiv/early/2023/04/06/2023.04.06.535859.full.pdf,True,https://content.openalex.org/works/W4362661502.pdf
https://openalex.org/W4366999567,"Vision Transformers, a new approach for high-resolution and large-scale mapping of canopy heights","Accurate and timely monitoring of forest canopy heights is critical for assessing forest dynamics, biodiversity, carbon sequestration as well as forest degradation and deforestation. Recent advances in deep learning techniques, coupled with the vast amount of spaceborne remote sensing data offer an unprecedented opportunity to map canopy height at high spatial and temporal resolutions. Current techniques for wall-to-wall canopy height mapping correlate remotely sensed 2D information from optical and radar sensors to the vertical structure of trees using LiDAR measurements. While studies using deep learning algorithms have shown promising performances for the accurate mapping of canopy heights, they have limitations due to the type of architectures and loss functions employed. Moreover, mapping canopy heights over tropical forests remains poorly studied, and the accurate height estimation of tall canopies is a challenge due to signal saturation from optical and radar sensors, persistent cloud covers and sometimes the limited penetration capabilities of LiDARs. Here, we map heights at 10 m resolution across the diverse landscape of Ghana with a new vision transformer (ViT) model optimized concurrently with a classification (discrete) and a regression (continuous) loss function. This model achieves better accuracy than previously used convolutional based approaches (ConvNets) optimized with only a continuous loss function. The ViT model results show that our proposed discrete/continuous loss significantly increases the sensitivity for very tall trees (i.e., &gt; 35m), for which other approaches show saturation effects. The height maps generated by the ViT also have better ground sampling distance and better sensitivity to sparse vegetation in comparison to a convolutional model. Our ViT model has a RMSE of 3.12m in comparison to a reference dataset while the ConvNet model has a RMSE of 4.3m.",https://doi.org/10.48550/arxiv.2304.11487,preprint,2023,2023-04-22,8,arXiv (Cornell University),https://openalex.org/W4366999567,http://arxiv.org/abs/2304.11487,https://arxiv.org/pdf/2304.11487,https://arxiv.org/pdf/2304.11487,https://arxiv.org/pdf/2304.11487,True,https://content.openalex.org/works/W4366999567.pdf
https://openalex.org/W4403288890,Echo-Vision-FM: A Pre-training and Fine-tuning Framework for Echocardiogram Video Vision Foundation Model,"ABSTRACT Background Echocardiograms provide essential insights into cardiac health, yet their complex, multidimensional data poses significant challenges for analysis and interpretation. Existing deep learning models for echocardiogram analysis often rely heavily on supervised training, which limits their generalizability and robustness across different datasets and clinical environments. Objective To develop and evaluate Echo-Vision-FM ( Echo cardiogram video Vision F oundation M odel), a self-supervised video learning framework designed to pre-train a video encoder on large-scale, unlabeled echocardiogram data. Echo-Vision-FM aims to produce robust and transferable video representations, improving downstream performance across diverse echocardiogram datasets and clinical conditions. Methods The proposed framework employs advanced self-supervised video learning through a masked auto-encoding technique, which compresses segments of video data and reconstructs the full video by masking non-overlapping video patches. An asymmetric encoder-decoder architecture underpins this approach. To further enhance the learned representations, we introduce STF-Net , a S patial- T emporal F usion Net , which integrates spatial and temporal correlations from the video representations. We pre-trained Echo-Vision-FM using the MIMIC-IV-ECHO dataset and fine-tuned it across multiple downstream datasets for specific clinical tasks, including morphological value estimation and the diagnosis of heart function and diseases. Results Echo-Vision-FM achieved superior performance in classifying left ventricular ejection fraction ( LV EF ), with an accuracy of 0.905, an F1 score of 0.941, and an AUC of 0.931. In regression tasks, Echo-Vision-FM outperformed state-of-the-art models, achieving a mean absolute error (MAE) of 3.87% and an r 2 of 0.825 for LV EF prediction. The model also demonstrated significant improvements in estimating end-systolic and end-diastolic volumes, with r 2 values of 0.782 and 0.742, respectively. Incorporating STF-Net further enhanced performance across all tasks. Conclusion Our results demonstrate that large-scale self-supervised video learning on echocardiogram data enables the extraction of transferable and clinically relevant features, surpassing existing methods. The Echo-Vision-FM framework, particularly with the inclusion of STF-Net, significantly improves the extraction of spatiotemporal features, resulting in enhanced predictive accuracy for a range of cardiac parameters. Echo-Vision-FM offers a scalable and effective solution for echocardiogram analysis, with promising applications in clinical diagnostics and research.",https://doi.org/10.1101/2024.10.09.24315195,preprint,2024,2024-10-10,8,medRxiv,https://openalex.org/W4403288890,https://doi.org/10.1101/2024.10.09.24315195,https://www.medrxiv.org/content/medrxiv/early/2024/10/10/2024.10.09.24315195.full.pdf,https://www.medrxiv.org/content/medrxiv/early/2024/10/10/2024.10.09.24315195.full.pdf,https://www.medrxiv.org/content/medrxiv/early/2024/10/10/2024.10.09.24315195.full.pdf,True,https://content.openalex.org/works/W4403288890.pdf
https://openalex.org/W4394060846,Benchmarking cellular segmentation methods against Cellpose,"Abstract In a recent publication, Ma et al [1] claim that a transformer-based cellular segmentation method called Mediar [2] — which won a Neurips challenge — outperforms Cellpose [3] (0.897 vs 0.543 median F1 score). Here we show that this result was obtained by disadvantaging Cellpose in multiple ways. When we removed these impairments, Cellpose outperformed Mediar (0.861 vs 0.826 median F1 score on the updated test set). To further investigate the performance of transformers for cellular segmentation, we replaced the Cellpose backbone with a transformer. The transformer-Cellpose model also did not outperform the standard Cellpose (0.848 median F1 test score). Our results suggest that transformers do not advance the state-of-the-art in cellular segmentation.",https://doi.org/10.1101/2024.04.06.587952,preprint,2024,2024-04-07,6,bioRxiv (Cold Spring Harbor Laboratory),https://openalex.org/W4394060846,https://doi.org/10.1101/2024.04.06.587952,https://www.biorxiv.org/content/biorxiv/early/2024/04/07/2024.04.06.587952.full.pdf,https://www.biorxiv.org/content/biorxiv/early/2024/04/07/2024.04.06.587952.full.pdf,https://www.biorxiv.org/content/biorxiv/early/2024/04/07/2024.04.06.587952.full.pdf,True,https://content.openalex.org/works/W4394060846.pdf
https://openalex.org/W4389356630,Improving generalizability for MHC-I binding peptide predictions through geometric deep learning,"The interaction between peptides and major histocompatibility complex (MHC) molecules is pivotal in autoimmunity, pathogen recognition and tumor immunity. Recent advances in cancer immunotherapies demand for more accurate computational prediction of MHC-bound peptides. We address the generalizability challenge of MHC-bound peptide predictions, revealing limitations in current sequence-based approaches. Our structure-based methods leveraging geometric deep learning (GDL) demonstrated promising improvement in generalizability across unseen MHC alleles. Further, we tackle data efficiency by introducing a self-supervised learning approach on structures (3D-SSL). Without being exposed to any binding affinity data, our 3D-SSL outperforms sequence-based methods trained on ~90 times more datapoints. Finally, we demonstrate the resilience of structure-based GDL methods to biases in binding data on an Hepatitis B virus vaccine immunopeptidomics case study. This proof-of-concept study highlights structure-based methods' potential to enhance generalizability and data efficiency, with important implications for data-intensive fields like T-cell receptor specificity predictions, paving the way for enhanced comprehension and manipulation of immune responses.",https://doi.org/10.1101/2023.12.04.569776,preprint,2023,2023-12-05,5,bioRxiv (Cold Spring Harbor Laboratory),https://openalex.org/W4389356630,https://doi.org/10.1101/2023.12.04.569776,https://www.biorxiv.org/content/biorxiv/early/2024/01/30/2023.12.04.569776.full.pdf,https://www.biorxiv.org/content/biorxiv/early/2024/01/30/2023.12.04.569776.full.pdf,https://www.biorxiv.org/content/biorxiv/early/2024/01/30/2023.12.04.569776.full.pdf,True,https://content.openalex.org/works/W4389356630.pdf
https://openalex.org/W3215965523,Bridging Global Context Interactions for High-Fidelity Image Completion,"Bridging global context interactions correctly is important for high-fidelity image completion with large masks. Previous methods attempting this via deep or large receptive field (RF) convolutions cannot escape from the dominance of nearby interactions, which may be inferior. In this paper, we propose to treat image completion as a directionless sequence-to-sequence prediction task, and deploy a transformer to directly capture long-range dependence in the encoder. Crucially, we employ a restrictive CNN with small and non-overlapping RF for weighted token representation, which allows the transformer to explicitly model the long-range visible context relations with equal importance in all layers, without implicitly confounding neighboring tokens when larger RFs are used. To improve appearance consistency between visible and generated regions, a novel attention-aware layer (AAL) is introduced to better exploit distantly related high-frequency features. Overall, extensive experiments demonstrate superior performance compared to state-of-the-art methods on several datasets.",https://doi.org/10.48550/arxiv.2104.00845,preprint,2021,2021-04-02,4,arXiv (Cornell University),https://openalex.org/W3215965523,http://arxiv.org/abs/2104.00845,https://arxiv.org/pdf/2104.00845,https://arxiv.org/pdf/2104.00845,https://arxiv.org/pdf/2104.00845,True,https://content.openalex.org/works/W3215965523.pdf
https://openalex.org/W4282826100,Seeing the forest and the tree: Building representations of both individual and collective dynamics with transformers,"Complex time-varying systems are often studied by abstracting away from the dynamics of individual components to build a model of the population-level dynamics from the start. However, when building a population-level description, it can be easy to lose sight of each individual and how they contribute to the larger picture. In this paper, we present a novel transformer architecture for learning from time-varying data that builds descriptions of both the individual as well as the collective population dynamics. Rather than combining all of our data into our model at the onset, we develop a separable architecture that operates on individual time-series first before passing them forward; this induces a permutation-invariance property and can be used to transfer across systems of different size and order. After demonstrating that our model can be applied to successfully recover complex interactions and dynamics in many-body systems, we apply our approach to populations of neurons in the nervous system. On neural activity datasets, we show that our model not only yields robust decoding performance, but also provides impressive performance in transfer across recordings of different animals without any neuron-level correspondence. By enabling flexible pre-training that can be transferred to neural recordings of different size and order, our work provides a first step towards creating a foundation model for neural decoding.",https://doi.org/10.1101/2022.06.10.495595,preprint,2022,2022-06-13,4,bioRxiv (Cold Spring Harbor Laboratory),https://openalex.org/W4282826100,https://doi.org/10.1101/2022.06.10.495595,https://www.biorxiv.org/content/biorxiv/early/2022/06/13/2022.06.10.495595.full.pdf,https://www.biorxiv.org/content/biorxiv/early/2022/06/13/2022.06.10.495595.full.pdf,https://www.biorxiv.org/content/biorxiv/early/2022/06/13/2022.06.10.495595.full.pdf,True,https://content.openalex.org/works/W4282826100.pdf
https://openalex.org/W4317653957,Pre-training with a rational approach for antibody sequence representation,"ABSTRACT Antibodies represent a specific class of proteins produced by the adaptive immune system in response to pathogens. Mining the information embedded in antibody amino acid sequences can benefit both antibody property prediction and novel therapeutic development. Protein-specific pre-training models have been used to extract latent representations from protein sequences, structural, functional, and homologous information. However, compared to other proteins, antibodies possess unique features that should be incorporated using specifically designed training methods, so there is still room for improvement in pre-training models for antibody sequences. On the one hand, existing protein pre-training models primarily utilize language models without fully considering the differences between protein sequences and language sequences. In this study, we present a Pre-trained model of Antibody sequences trained with a Rational Approach for antibodies (PARA), which employs a strategy conforming to antibody sequence patterns and an advanced natural language processing self-encoding model structure. We demonstrate PARA’s performance on several tasks by comparing it to various published pre-training models of antibodies. The results show that PARA significantly outperforms existing models on these tasks, suggesting that PARA has an advantage in capturing antibody sequence information. We believe that the antibody latent representation provided by PARA can substantially facilitate studies in relevant areas. PARA is available at https://github.com/xtalpi-xic .",https://doi.org/10.1101/2023.01.19.524683,preprint,2023,2023-01-21,4,bioRxiv (Cold Spring Harbor Laboratory),https://openalex.org/W4317653957,https://doi.org/10.1101/2023.01.19.524683,https://www.biorxiv.org/content/biorxiv/early/2023/01/21/2023.01.19.524683.full.pdf,https://www.biorxiv.org/content/biorxiv/early/2023/01/21/2023.01.19.524683.full.pdf,https://www.biorxiv.org/content/biorxiv/early/2023/01/21/2023.01.19.524683.full.pdf,True,https://content.openalex.org/works/W4317653957.pdf
https://openalex.org/W4383425151,Gsqas: Graph Self-Supervised Quantum Architecture Search,,https://doi.org/10.2139/ssrn.4501980,preprint,2023,2023-01-01,4,SSRN Electronic Journal,https://openalex.org/W4383425151,https://doi.org/10.2139/ssrn.4501980,,,https://doi.org/10.2139/ssrn.4501980,True,
https://openalex.org/W4404648091,"SPROUT: A User-friendly, Scalable Toolkit for Multi-class Segmentation of Volumetric Images","Abstract The segmentation of fine-grained and complex structures from volumetric data, such as 3D biomedical images, is a manually intensive process, with performance hindered by limited training data and the difficulty of adapting AI models for specialised datasets. Here, we introduce SPROUT, a user-friendly and interpretable segmentation framework that leverages domain-specific priors, enabling experts to translate their knowledge into reproducible, high-quality segmentations across diverse imaging modalities without the need for training data. Its adaptive design facilitates parameter transferability and improves generalisation across similar datasets. Implemented as scripts and a napari plugin, it supports interactive editing and scalable batch processing, lowering the technical barrier for domain experts. We applied SPROUT to datasets spanning different imaging modalities, anatomical complexities, postures, and target structures, producing high-quality segmentations across 2D and 3D tasks. Quantitative comparisons with other methods on a representative dataset showed SPROUT achieved results comparable to expert-corrected interpolation while requiring substantially less manual input. In scenarios where SPROUT achieved high-quality results, supervised models often struggled to reach similar accuracy, highlighting the challenge of deep learning methods in complex domains. We also explored integration with foundation models to accelerate segmentation in high-contrast datasets, illustrating potential for hybrid workflows.",https://doi.org/10.1101/2024.11.22.624847,preprint,2024,2024-11-23,4,bioRxiv (Cold Spring Harbor Laboratory),https://openalex.org/W4404648091,https://doi.org/10.1101/2024.11.22.624847,https://www.biorxiv.org/content/biorxiv/early/2024/11/23/2024.11.22.624847.full.pdf,https://www.biorxiv.org/content/biorxiv/early/2024/11/23/2024.11.22.624847.full.pdf,https://www.biorxiv.org/content/biorxiv/early/2024/11/23/2024.11.22.624847.full.pdf,True,https://content.openalex.org/works/W4404648091.pdf
https://openalex.org/W4378212178,IAMSAM : Image-based Analysis of Molecular signatures using the Segment-Anything Model,"Abstract Spatial transcriptomics is a cutting-edge technique that combines gene expression data with spatial information, allowing researchers to study gene expression patterns within tissue architecture. Here, we present IAMSAM, a user-friendly web-based tool for analyzing spatial transcriptomics data focusing on morphological features. IAMSAM accurately segments tissue images using the Segment-anything model, allowing for the semi-automatic selection of regions of interest based on morphological signatures. Furthermore, IAMSAM provides downstream analysis, such as identifying differentially expressed genes, enrichment analysis, and cell type prediction within the selected regions. With its simple interface, IAMSAM empowers researchers to explore and interpret heterogeneous tissues in a streamlined manner.",https://doi.org/10.1101/2023.05.25.542052,preprint,2023,2023-05-25,3,bioRxiv (Cold Spring Harbor Laboratory),https://openalex.org/W4378212178,https://doi.org/10.1101/2023.05.25.542052,https://www.biorxiv.org/content/biorxiv/early/2023/05/25/2023.05.25.542052.full.pdf,https://www.biorxiv.org/content/biorxiv/early/2023/05/25/2023.05.25.542052.full.pdf,https://www.biorxiv.org/content/biorxiv/early/2023/05/25/2023.05.25.542052.full.pdf,True,https://content.openalex.org/works/W4378212178.pdf
https://openalex.org/W4401409675,Tokenized and Continuous Embedding Compressions of Protein Sequence and Structure,"Abstract Existing protein machine learning representations typically model either the sequence or structure distribution, with the other modality implicit. The latent space of sequence-to-structure prediction models such as ESMFold represents the joint distribution of sequence and structure; however, we find these embeddings to exhibit massive activations, whereby some channels have values 3000× higher than others, regardless of the input. Further, on continuous compression schemes, ESMFold embeddings can be reduced by a factor of 128× along the channel and 8× along the length, while retaining structure information at &lt;2Å scale accuracy, and performing competitively on protein function and localization benchmarks. On discrete compression schemes, we construct a tokenized all-atom structure vocabulary that retains high reconstruction accuracy, thus introducing a tokenized representation of all-atom structure that can be obtained from sequence alone . We term this series of embeddings as CHEAP (Compressed Hourglass Embedding Adaptations of Proteins) embeddings, obtained via the HPCT (Hourglass Protein Compression Transformer) architecture. CHEAP is a compact representation of both protein structure and sequence, sheds light on information content asymmetries between sequence and structure, democratizes representations captured by large models, and is designed to have flexible downstream applications such as generation, search, and prediction.",https://doi.org/10.1101/2024.08.06.606920,preprint,2024,2024-08-08,3,bioRxiv (Cold Spring Harbor Laboratory),https://openalex.org/W4401409675,https://doi.org/10.1101/2024.08.06.606920,https://www.biorxiv.org/content/biorxiv/early/2024/08/08/2024.08.06.606920.full.pdf,https://www.biorxiv.org/content/biorxiv/early/2024/08/08/2024.08.06.606920.full.pdf,https://www.biorxiv.org/content/biorxiv/early/2024/08/08/2024.08.06.606920.full.pdf,True,https://content.openalex.org/works/W4401409675.pdf
